
abé	abé1	NOMcom	NOMB.=s|GENRE=m|CAS=n
n	ne1	ADVneg	_
en	en2	PROadv	_
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que1	ADVgen	DEGRE=-
curecir	corrocier	VERinf	_

de	de	PRE	_
sei	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
rescoure	rescorre	VERinf	_
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sages	sage	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	_
manier	manier1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

ne	ne2	CONcoo	_
truuissez	trover	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
mielz	mieus	ADVgen	DEGRE=c
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
sust	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aidir	aidier	VERinf	_

sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
arcevesche	arcevesque	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	_
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
deit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ennuir	enoiier	VERinf	_

ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
vodert	voloir	VERcjg	MODE=con|PERS.=3|NOMB.=s
e	et	CONcoo	_
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
par	par	PRE	_
dreit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
jugier	jugier	VERinf	_

il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
nus	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
ferreit	faire	VERcjg	MODE=con|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
menbres	membre	NOMcom	NOMB.=p|GENRE=m|CAS=r
tus	tot	ADVgen	DEGRE=-
trenchier	trenchier1	VERinf	_

quant	cant1	CONsub	_
nus	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
avum	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	_
conseillir	conseillier1	VERinf	_

ne	ne1	ADVneg	_
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
penst	penser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
prince	prince	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	_
ballir	baillier	VERinf	_

que	que4	CONsub	_
de	de	PRE	_
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
clerc	clerc	NOMcom	NOMB.=s|GENRE=m|CAS=r
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
conseilir	conseillier2	NOMcom	NOMB.=s|GENRE=m|CAS=r

mais	mais1	CONcoo	_
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	_
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
chevalir	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r

ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	_
buisun	besoing	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
aver	avoir	VERinf	_
mester	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r

e	et	CONcoo	_
por	por2	PRE	_
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
sun	suen	PROpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
violle	voloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
esgangier	eschangier	VERinf	_

qant	cant1	CONsub	_
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereur	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
ot	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	_
motz	mot	NOMcom	NOMB.=p|GENRE=m|CAS=r
tencir	tencier	VERinf	_

trestute	trestot	DETind	NOMB.=s|GENRE=f|CAS=r
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
funt	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
asuager	assoagier	VERinf	_

leissez	laissier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
danz	dan2	NOMcom	NOMB.=s|GENRE=m|CAS=n
abes	abé1	NOMcom	NOMB.=s|GENRE=m|CAS=n
parler	parler	VERinf	_
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
messagir	messagier	NOMcom	NOMB.=s|GENRE=m|CAS=r

li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
arcevesche	arcevesque	NOMcom	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
drece	drecier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	_
estant	estre1	VERppa	NOMB.=x|GENRE=x|CAS=x

si	si	ADVgen	DEGRE=-
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
parlé	parler	VERppe	NOMB.=s|GENRE=n|CAS=r
hautement	hautement	ADVgen	DEGRE=-
en	en1	PRE	_
oant	öir	VERppa	NOMB.=x|GENRE=x|CAS=x

oez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
seinur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
co	ce1	PROdem	NOMB.=s|GENRE=m|CAS=r
que	que4	CONsub	_
mande	mander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
agulant	agolant	NOMpro	NOMB.=s|GENRE=m|CAS=n

il	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
treis	trois	DETcar	NOMB.=p|GENRE=f|CAS=n
terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	_
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
plus	plus	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p

de	de	PRE	_
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
calabre	calabre	NOMpro	NOMB.=s|GENRE=f|CAS=r
que	qui	PROrel	NOMB.=s|GENRE=f|CAS=r
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
ben	bien1	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ca	ça	ADVgen	DEGRE=-
avant	avant	ADVgen	DEGRE=-

n	ne1	ADVneg	_
i	i2	PROadv	_
ad	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
remés	remanoir	VERppe	NOMB.=p|GENRE=m|CAS=r
femme	feme	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	_
enfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r

balam	balan	NOMpro	NOMB.=s|GENRE=m|CAS=n
jure	jurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mahum	mahumet	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	_
tervagant	tervagant	NOMpro	NOMB.=s|GENRE=m|CAS=r

pur	por2	PRE	_
co	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
vus	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
karles	charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
matalant	mautalent	NOMcom	NOMB.=s|GENRE=m|CAS=r

pur	por2	PRE	_
sul	sol1	ADJqua	NOMB.=s|GENRE=n|CAS=r|DEGRE=p
itant	itant	PROind	NOMB.=s|GENRE=n|CAS=r
que	que4	CONsub	_
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
en	en1	PRE	_
deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
creant	croire	VERppa	NOMB.=x|GENRE=x|CAS=x

co	ce1	PROdem	NOMB.=s|GENRE=m|CAS=r
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne1	ADVneg	_
estendés	estendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
sos	soz	PRE	_
sen	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
brand	brant1	NOMcom	NOMB.=s|GENRE=m|CAS=r

e	et	CONcoo	_
de	de	PRE	_
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
lei	loi3	NOMcom	NOMB.=s|GENRE=f|CAS=r
n	ne1	ADVneg	_
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
recunisant	reconoistre	VERppa	NOMB.=x|GENRE=x|CAS=x

pur	por2	PRE	_
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	_
dorei	doner	VERcjg	MODE=con|PERS.=1|NOMB.=s
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
besant	besant	NOMcom	NOMB.=s|GENRE=m|CAS=r

dient	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
franceis	françois	NOMpro	NOMB.=p|GENRE=m|CAS=n
bin	bien1	ADVgen	DEGRE=-
parole	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
balant	balant	NOMpro	NOMB.=s|GENRE=m|CAS=n

e	et	CONcoo	_
bien	bien1	ADVgen	DEGRE=-
manace	menacier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
e	et	CONcoo	_
de	de	PRE	_
buche	boche	NOMcom	NOMB.=s|GENRE=f|CAS=r
e	et	CONcoo	_
de	de	PRE	_
guuant	gant	NOMcom	NOMB.=s|GENRE=m|CAS=r

oez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
seignurs	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
unchore	encore	ADVgen	DEGRE=-
vus	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
a	a3	PRE	_
dire	dire	VERinf	_

reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
agulant	agolant	NOMpro	NOMB.=s|GENRE=m|CAS=n
vint	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ot	o4	PRE	_
mut	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r

cristienté	crestïenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
volt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	_
estrus	estros	ADVgen	DEGRE=-
destruire	destruire	VERinf	_

ot	o4	PRE	_
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
deus	deus	ADJcar	NOMB.=p|GENRE=f|CAS=r
meins	main2	NOMcom	NOMB.=p|GENRE=f|CAS=r
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
voderat	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ocir	ocire	VERinf	_

elmunt	eaumont	NOMpro	NOMB.=s|GENRE=m|CAS=r
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
ferrat	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
a	a3	PRE	_
rome	rome	NOMpro	NOMB.=s|GENRE=f|CAS=r
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r

des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
sararacins	sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=r
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
o	o4	PRE	_
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
tele	tel	DETind	NOMB.=s|GENRE=f|CAS=r
enpire	empire	NOMcom	NOMB.=s|GENRE=f|CAS=r

n	ne1	ADVneg	_
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
munde	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
co	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
seüst	savoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
descrivre	descrire	VERinf	_

pur	por2	PRE	_
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que4	CONsub	_
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
eüst	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
reçeü	recevoir	VERppe	NOMB.=s|GENRE=m|CAS=r
batestirre	batistere	NOMcom	NOMB.=s|GENRE=m|CAS=r

pur	por2	PRE	_
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	_
ust	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
talenz	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	_
rire	rire	VERinf	_

kar	car	CONcoo	_
si	se	CONsub	_
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=n
ost	ost	NOMcom	NOMB.=s|GENRE=m|CAS=n
vers	vers2	PRE	_
Crestiens	crestiien	NOMpro	NOMB.=p|GENRE=m|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vire	virer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

onques	onque	ADVgen	DEGRE=-
ne	ne1	ADVneg	_
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
dolerus	doloros	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
martire	martire2	NOMcom	NOMB.=s|GENRE=m|CAS=n

oez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
seingnurs	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=n
dunt	dont	PROrel	NOMB.=s|GENRE=n|CAS=i
agulant	agolant	NOMpro	NOMB.=s|GENRE=m|CAS=n
tençone	tençoner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

cristienté	crestïenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
destruit	destruire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
e	et	CONcoo	_
depersone	despersoner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

elmunt	eaumont	NOMpro	NOMB.=s|GENRE=m|CAS=r
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
volt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
coroner	coroner	VERinf	_
a	a3	PRE	_
rome	rome	NOMpro	NOMB.=s|GENRE=f|CAS=r

a	a3	PRE	_
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
meimes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=r
abatera	abatre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
corune	corone	NOMcom	NOMB.=s|GENRE=f|CAS=r

Turpins	turpin	NOMpro	NOMB.=s|GENRE=m|CAS=n
parole	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mes	mais1	CONcoo	_
n	ne1	ADVneg	_
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que4	CONsub	_
rie	rire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
agulant	agolant	NOMpro	NOMB.=s|GENRE=m|CAS=n
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ot	o4	PRE	_
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
barunie	baronie	NOMcom	NOMB.=s|GENRE=f|CAS=r

par	par	PRE	_
set	set	DETcar	NOMB.=p|GENRE=f|CAS=r
feiz	foiz	NOMcom	NOMB.=p|GENRE=f|CAS=r
c	cent	PROcar	NOMB.=p|GENRE=m|CAS=r
m	mil1	PROcar	NOMB.=p|GENRE=m|CAS=r
conduit	conduire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	_
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
baillie	baillie	NOMcom	NOMB.=s|GENRE=f|CAS=r

par	par	PRE	_
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ot	o4	PRE	_
mut	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
navie	navie	NOMcom	NOMB.=s|GENRE=f|CAS=r

reis	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
troïens	troien	NOMpro	NOMB.=s|GENRE=m|CAS=n
sun	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
einzne	ainzné	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
guie	guiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

tant	tant	ADVgen	DEGRE=-
i	i2	PROadv	_
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
gent	gent1	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne1	ADVneg	_
i	i2	PROadv	_
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nul	nul	PROind	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ver	voir	ADVgen	DEGRE=p
en	en2	PROadv	_
die	dire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s

ainz	ainz	ADVgen	DEGRE=-
que	que4	CONsub	_
vingez	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
plenz	plain	NOMcom	NOMB.=p|GENRE=f|CAS=r
de	de	PRE	_
lunbardie	lumbardie	NOMpro	NOMB.=s|GENRE=f|CAS=r

ne	ne2	CONcoo	_
que	que4	CONsub	_
veez	vëoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
verzails	verceles	NOMpro	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	_
ivorie	ivorie	NOMpro	NOMB.=s|GENRE=f|CAS=r

Deverrs	devers	PRE	_
la	là	ADVgen	DEGRE=-
u	où	PROrel	NOMB.=s|GENRE=n|CAS=i
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=n
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
sasie	saisir	VERppe	NOMB.=s|GENRE=f|CAS=n

Crestienté	crestïenté	NOMcom	NOMB.=s|GENRE=f|CAS=n
en	en2	PROadv	_
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
mal	mal1	ADVgen	DEGRE=-
baillie	baillir	VERppe	NOMB.=s|GENRE=f|CAS=r

n	ne1	ADVneg	_
i	i2	PROadv	_
avra	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
humme	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	_
perde	perdre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r

e	et	CONcoo	_
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
meimes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=n
kis	qui+il	PROrel.PROper	NOMB.=p|GENRE=m|CAS=r
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
en	en1	PRE	_
ballie	baillie	NOMcom	NOMB.=s|GENRE=f|CAS=r

ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
consentés	consentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
novelerie	novelerie	NOMcom	NOMB.=s|GENRE=f|CAS=r

metez	metre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r
suz	soz	PRE	_
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
forbie	forbir	VERppe	NOMB.=s|GENRE=f|CAS=r

e	et	CONcoo	_
s	se	CONsub	_
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
tant	tant	ADVgen	DEGRE=-
ne	ne1	ADVneg	_
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que4	CONsub	_
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	_
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
occie	ocire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s

vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	_
ferrez	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
james	ja+mais1	ADVgen	DEGRE=-
chevalerie	chevalerie	NOMcom	NOMB.=s|GENRE=f|CAS=r

en	en1	PRE	_
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
averez	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
baillie	baillie	NOMcom	NOMB.=s|GENRE=f|CAS=r

ke	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
vos	vos1	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
vaudrat	valoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
senechausie	seneschaucie	NOMcom	NOMB.=s|GENRE=f|CAS=r

a	a3	PRE	_
icest	icest	DETdem	NOMB.=s|GENRE=m|CAS=r
mot	mot	NOMcom	NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
chartre	chartre2	NOMcom	NOMB.=s|GENRE=f|CAS=n
finie	finir	VERppe	NOMB.=s|GENRE=f|CAS=n

co	ce1	PROdem	NOMB.=s|GENRE=m|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
balam	balan	NOMpro	NOMB.=s|GENRE=m|CAS=n
enten	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=s
enpereür	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n

que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
agulant	agolant	NOMpro	NOMB.=s|GENRE=m|CAS=r
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
seinur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r

de	de	PRE	_
tei	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
cumbatre	combatre	VERinf	_
od	o4	PRE	_
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
n	ne1	ADVneg	_
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
retur	retor1	NOMcom	NOMB.=s|GENRE=m|CAS=r

plus	plus	ADVgen	DEGRE=-
que	que1	CONsub	_
